area_name,area_code,date,new_cases,total_cases
Sutton,E09000029,08/11/2020,32,2381
Tower Hamlets,E09000030,08/11/2020,92,4542
Waltham Forest,E09000031,08/11/2020,75,3607
Wandsworth,E09000032,08/11/2020,72,4084
Westminster,E09000033,08/11/2020,46,3122
Barking and Dagenham,E09000002,09/11/2020,94,3057
Barnet,E09000003,09/11/2020,150,5294
Bexley,E09000004,09/11/2020,106,3209
Brent,E09000005,09/11/2020,134,4779
Bromley,E09000006,09/11/2020,72,3755
Camden,E09000007,09/11/2020,89,2803
Croydon,E09000008,09/11/2020,93,4538
Ealing,E09000009,09/11/2020,146,5954
Enfield,E09000010,09/11/2020,99,4379
Greenwich,E09000011,09/11/2020,93,3000
Hackney and City of London,E09000012,09/11/2020,88,4086
Hammersmith and Fulham,E09000013,09/11/2020,69,2952
Haringey,E09000014,09/11/2020,61,3301
Harrow,E09000015,09/11/2020,79,3712
Havering,E09000016,09/11/2020,165,4172
Hillingdon,E09000017,09/11/2020,117,4555
Hounslow,E09000018,09/11/2020,85,4131
Islington,E09000019,09/11/2020,90,2730
Kensington and Chelsea,E09000020,09/11/2020,42,2051
Kingston upon Thames,E09000021,09/11/2020,49,2410
Lambeth,E09000022,09/11/2020,95,4392
Lewisham,E09000023,09/11/2020,81,3311
Merton,E09000024,09/11/2020,55,2454
Newham,E09000025,09/11/2020,130,5097
Redbridge,E09000026,09/11/2020,127,5078
Richmond upon Thames,E09000027,09/11/2020,56,2360
Southwark,E09000028,09/11/2020,80,3931
Sutton,E09000029,09/11/2020,63,2444
Tower Hamlets,E09000030,09/11/2020,157,4699
Waltham Forest,E09000031,09/11/2020,138,3745
Wandsworth,E09000032,09/11/2020,105,4189
Westminster,E09000033,09/11/2020,71,3193
Barking and Dagenham,E09000002,10/11/2020,91,3148
Barnet,E09000003,10/11/2020,121,5415
Bexley,E09000004,10/11/2020,109,3318
Brent,E09000005,10/11/2020,118,4897
Bromley,E09000006,10/11/2020,75,3830
Camden,E09000007,10/11/2020,42,2845
Croydon,E09000008,10/11/2020,98,4636
Ealing,E09000009,10/11/2020,128,6082
Enfield,E09000010,10/11/2020,108,4487
Greenwich,E09000011,10/11/2020,87,3087
Hackney and City of London,E09000012,10/11/2020,65,4151
Hammersmith and Fulham,E09000013,10/11/2020,66,3018
Haringey,E09000014,10/11/2020,60,3361
Harrow,E09000015,10/11/2020,95,3807
Havering,E09000016,10/11/2020,119,4291
Hillingdon,E09000017,10/11/2020,134,4689
Hounslow,E09000018,10/11/2020,78,4209
Islington,E09000019,10/11/2020,61,2791
Kensington and Chelsea,E09000020,10/11/2020,27,2078
Kingston upon Thames,E09000021,10/11/2020,57,2467
Lambeth,E09000022,10/11/2020,74,4466
Lewisham,E09000023,10/11/2020,61,3372
Merton,E09000024,10/11/2020,49,2503
Newham,E09000025,10/11/2020,111,5208
Redbridge,E09000026,10/11/2020,136,5214
Richmond upon Thames,E09000027,10/11/2020,48,2408
Southwark,E09000028,10/11/2020,62,3993
Sutton,E09000029,10/11/2020,55,2499
Tower Hamlets,E09000030,10/11/2020,130,4829
Waltham Forest,E09000031,10/11/2020,97,3842
Wandsworth,E09000032,10/11/2020,86,4275
Westminster,E09000033,10/11/2020,74,3267
Barking and Dagenham,E09000002,11/11/2020,112,3260
Barnet,E09000003,11/11/2020,117,5532
Bexley,E09000004,11/11/2020,130,3448
Brent,E09000005,11/11/2020,106,5003
Bromley,E09000006,11/11/2020,82,3912
Camden,E09000007,11/11/2020,74,2919
Croydon,E09000008,11/11/2020,109,4745
Ealing,E09000009,11/11/2020,137,6219
Enfield,E09000010,11/11/2020,115,4602
Greenwich,E09000011,11/11/2020,96,3183
Hackney and City of London,E09000012,11/11/2020,73,4224
Hammersmith and Fulham,E09000013,11/11/2020,75,3093
Haringey,E09000014,11/11/2020,57,3418
Harrow,E09000015,11/11/2020,75,3882
Havering,E09000016,11/11/2020,160,4451
Hillingdon,E09000017,11/11/2020,99,4788
Hounslow,E09000018,11/11/2020,69,4278
Islington,E09000019,11/11/2020,69,2860
Kensington and Chelsea,E09000020,11/11/2020,46,2124
Kingston upon Thames,E09000021,11/11/2020,57,2524
Lambeth,E09000022,11/11/2020,81,4547
Lewisham,E09000023,11/11/2020,63,3435
Merton,E09000024,11/11/2020,56,2559
Newham,E09000025,11/11/2020,121,5329
Redbridge,E09000026,11/11/2020,128,5342
Richmond upon Thames,E09000027,11/11/2020,42,2450
Southwark,E09000028,11/11/2020,55,4048
Sutton,E09000029,11/11/2020,73,2572
Tower Hamlets,E09000030,11/11/2020,156,4985
Waltham Forest,E09000031,11/11/2020,95,3937
Wandsworth,E09000032,11/11/2020,112,4387
Westminster,E09000033,11/11/2020,69,3336
Barking and Dagenham,E09000002,12/11/2020,73,3333
Barnet,E09000003,12/11/2020,115,5647
Bexley,E09000004,12/11/2020,115,3563
Brent,E09000005,12/11/2020,120,5123
Bromley,E09000006,12/11/2020,84,3996
Camden,E09000007,12/11/2020,57,2976
Croydon,E09000008,12/11/2020,88,4833
Ealing,E09000009,12/11/2020,149,6368
Enfield,E09000010,12/11/2020,132,4734
Greenwich,E09000011,12/11/2020,82,3265
Hackney and City of London,E09000012,12/11/2020,102,4326
Hammersmith and Fulham,E09000013,12/11/2020,46,3139
Haringey,E09000014,12/11/2020,78,3496
Harrow,E09000015,12/11/2020,72,3954
Havering,E09000016,12/11/2020,145,4596
Hillingdon,E09000017,12/11/2020,125,4913
Hounslow,E09000018,12/11/2020,98,4376
Islington,E09000019,12/11/2020,54,2914
Kensington and Chelsea,E09000020,12/11/2020,41,2165
Kingston upon Thames,E09000021,12/11/2020,66,2590
Lambeth,E09000022,12/11/2020,91,4638
Lewisham,E09000023,12/11/2020,49,3484
Merton,E09000024,12/11/2020,53,2612
Newham,E09000025,12/11/2020,103,5432
Redbridge,E09000026,12/11/2020,136,5478
Richmond upon Thames,E09000027,12/11/2020,34,2484
Southwark,E09000028,12/11/2020,72,4120
Sutton,E09000029,12/11/2020,62,2634
Tower Hamlets,E09000030,12/11/2020,117,5102
Waltham Forest,E09000031,12/11/2020,110,4047
Wandsworth,E09000032,12/11/2020,99,4486
Westminster,E09000033,12/11/2020,69,3405
Barking and Dagenham,E09000002,13/11/2020,77,3410
Barnet,E09000003,13/11/2020,96,5743
Bexley,E09000004,13/11/2020,100,3663
Brent,E09000005,13/11/2020,101,5224
Bromley,E09000006,13/11/2020,87,4083
Camden,E09000007,13/11/2020,47,3023
Croydon,E09000008,13/11/2020,102,4935
Ealing,E09000009,13/11/2020,143,6511
Enfield,E09000010,13/11/2020,123,4857
Greenwich,E09000011,13/11/2020,59,3324
Hackney and City of London,E09000012,13/11/2020,88,4414
Hammersmith and Fulham,E09000013,13/11/2020,77,3216
Haringey,E09000014,13/11/2020,56,3552
Harrow,E09000015,13/11/2020,79,4033
Havering,E09000016,13/11/2020,168,4764
Hillingdon,E09000017,13/11/2020,119,5032
Hounslow,E09000018,13/11/2020,75,4451
Islington,E09000019,13/11/2020,60,2974
Kensington and Chelsea,E09000020,13/11/2020,23,2188
Kingston upon Thames,E09000021,13/11/2020,42,2632
Lambeth,E09000022,13/11/2020,81,4719
Lewisham,E09000023,13/11/2020,77,3561
Merton,E09000024,13/11/2020,66,2678
Newham,E09000025,13/11/2020,99,5531
Redbridge,E09000026,13/11/2020,145,5623
Richmond upon Thames,E09000027,13/11/2020,37,2521
Southwark,E09000028,13/11/2020,47,4167
Sutton,E09000029,13/11/2020,48,2682
Tower Hamlets,E09000030,13/11/2020,148,5250
Waltham Forest,E09000031,13/11/2020,68,4115
Wandsworth,E09000032,13/11/2020,88,4574
Westminster,E09000033,13/11/2020,61,3466
Barking and Dagenham,E09000002,14/11/2020,56,3466
Barnet,E09000003,14/11/2020,75,5818
Bexley,E09000004,14/11/2020,82,3745
Brent,E09000005,14/11/2020,77,5301
Bromley,E09000006,14/11/2020,78,4161
Camden,E09000007,14/11/2020,35,3058
Croydon,E09000008,14/11/2020,76,5011
Ealing,E09000009,14/11/2020,106,6617
Enfield,E09000010,14/11/2020,76,4933
Greenwich,E09000011,14/11/2020,71,3395
Hackney and City of London,E09000012,14/11/2020,48,4462
Hammersmith and Fulham,E09000013,14/11/2020,32,3248
Haringey,E09000014,14/11/2020,48,3600
Harrow,E09000015,14/11/2020,54,4087
Havering,E09000016,14/11/2020,139,4903
Hillingdon,E09000017,14/11/2020,61,5093
Hounslow,E09000018,14/11/2020,55,4506
Islington,E09000019,14/11/2020,40,3014
Kensington and Chelsea,E09000020,14/11/2020,27,2215
Kingston upon Thames,E09000021,14/11/2020,38,2670
Lambeth,E09000022,14/11/2020,50,4769
Lewisham,E09000023,14/11/2020,43,3604
Merton,E09000024,14/11/2020,40,2718
Newham,E09000025,14/11/2020,85,5616
Redbridge,E09000026,14/11/2020,94,5717
Richmond upon Thames,E09000027,14/11/2020,15,2536
Southwark,E09000028,14/11/2020,39,4206
Sutton,E09000029,14/11/2020,44,2726
Tower Hamlets,E09000030,14/11/2020,76,5326
Waltham Forest,E09000031,14/11/2020,62,4177
Wandsworth,E09000032,14/11/2020,68,4642
Westminster,E09000033,14/11/2020,34,3500
Barking and Dagenham,E09000002,15/11/2020,59,3525
Barnet,E09000003,15/11/2020,63,5881
Bexley,E09000004,15/11/2020,65,3810
Brent,E09000005,15/11/2020,56,5357
Bromley,E09000006,15/11/2020,61,4222
Camden,E09000007,15/11/2020,27,3085
Croydon,E09000008,15/11/2020,73,5084
Ealing,E09000009,15/11/2020,82,6699
Enfield,E09000010,15/11/2020,89,5022
Greenwich,E09000011,15/11/2020,54,3449
Hackney and City of London,E09000012,15/11/2020,44,4506
Hammersmith and Fulham,E09000013,15/11/2020,34,3282
Haringey,E09000014,15/11/2020,42,3642
Harrow,E09000015,15/11/2020,45,4132
Havering,E09000016,15/11/2020,106,5009
Hillingdon,E09000017,15/11/2020,93,5186
Hounslow,E09000018,15/11/2020,61,4567
Islington,E09000019,15/11/2020,28,3042
Kensington and Chelsea,E09000020,15/11/2020,24,2239
Kingston upon Thames,E09000021,15/11/2020,38,2708
Lambeth,E09000022,15/11/2020,43,4812
Lewisham,E09000023,15/11/2020,35,3639
Merton,E09000024,15/11/2020,44,2762
Newham,E09000025,15/11/2020,98,5714
Redbridge,E09000026,15/11/2020,96,5813
Richmond upon Thames,E09000027,15/11/2020,20,2556
Southwark,E09000028,15/11/2020,53,4259
Sutton,E09000029,15/11/2020,39,2765
Tower Hamlets,E09000030,15/11/2020,92,5418
Waltham Forest,E09000031,15/11/2020,55,4232
Wandsworth,E09000032,15/11/2020,42,4684
Westminster,E09000033,15/11/2020,39,3539
Barking and Dagenham,E09000002,16/11/2020,103,3628
Barnet,E09000003,16/11/2020,146,6027
Bexley,E09000004,16/11/2020,109,3919
Brent,E09000005,16/11/2020,141,5498
Bromley,E09000006,16/11/2020,92,4314
Camden,E09000007,16/11/2020,62,3147
Croydon,E09000008,16/11/2020,105,5189
Ealing,E09000009,16/11/2020,148,6847
Enfield,E09000010,16/11/2020,124,5146
Greenwich,E09000011,16/11/2020,116,3565
Hackney and City of London,E09000012,16/11/2020,90,4596
Hammersmith and Fulham,E09000013,16/11/2020,53,3335
Haringey,E09000014,16/11/2020,68,3710
Harrow,E09000015,16/11/2020,78,4210
Havering,E09000016,16/11/2020,171,5180
Hillingdon,E09000017,16/11/2020,104,5290
Hounslow,E09000018,16/11/2020,119,4686
Islington,E09000019,16/11/2020,61,3103
Kensington and Chelsea,E09000020,16/11/2020,38,2277
Kingston upon Thames,E09000021,16/11/2020,43,2751
Lambeth,E09000022,16/11/2020,106,4918
Lewisham,E09000023,16/11/2020,70,3709
Merton,E09000024,16/11/2020,70,2832
Newham,E09000025,16/11/2020,139,5853
Redbridge,E09000026,16/11/2020,151,5964
Richmond upon Thames,E09000027,16/11/2020,41,2597
Southwark,E09000028,16/11/2020,66,4325
Sutton,E09000029,16/11/2020,58,2823
Tower Hamlets,E09000030,16/11/2020,138,5556
Waltham Forest,E09000031,16/11/2020,112,4344
Wandsworth,E09000032,16/11/2020,81,4765
Westminster,E09000033,16/11/2020,64,3603
Barking and Dagenham,E09000002,17/11/2020,89,3717
Barnet,E09000003,17/11/2020,98,6125
Bexley,E09000004,17/11/2020,95,4014
Brent,E09000005,17/11/2020,109,5607
Bromley,E09000006,17/11/2020,75,4389
Camden,E09000007,17/11/2020,38,3185
Croydon,E09000008,17/11/2020,97,5286
Ealing,E09000009,17/11/2020,90,6937
Enfield,E09000010,17/11/2020,113,5259
Greenwich,E09000011,17/11/2020,102,3667
Hackney and City of London,E09000012,17/11/2020,89,4685
Hammersmith and Fulham,E09000013,17/11/2020,43,3378
Haringey,E09000014,17/11/2020,47,3757
Harrow,E09000015,17/11/2020,94,4304
Havering,E09000016,17/11/2020,149,5329
Hillingdon,E09000017,17/11/2020,97,5387
Hounslow,E09000018,17/11/2020,91,4777
Islington,E09000019,17/11/2020,53,3156
Kensington and Chelsea,E09000020,17/11/2020,39,2316
Kingston upon Thames,E09000021,17/11/2020,56,2807
Lambeth,E09000022,17/11/2020,48,4966
Lewisham,E09000023,17/11/2020,58,3767
Merton,E09000024,17/11/2020,58,2890
Newham,E09000025,17/11/2020,134,5987
Redbridge,E09000026,17/11/2020,141,6105
Richmond upon Thames,E09000027,17/11/2020,46,2643
Southwark,E09000028,17/11/2020,38,4363
Sutton,E09000029,17/11/2020,45,2868
Tower Hamlets,E09000030,17/11/2020,119,5675
Waltham Forest,E09000031,17/11/2020,83,4427
Wandsworth,E09000032,17/11/2020,70,4835
Westminster,E09000033,17/11/2020,47,3650
Barking and Dagenham,E09000002,18/11/2020,79,3796
Barnet,E09000003,18/11/2020,68,6193
Bexley,E09000004,18/11/2020,99,4113
Brent,E09000005,18/11/2020,104,5711
Bromley,E09000006,18/11/2020,85,4474
Camden,E09000007,18/11/2020,36,3221
Croydon,E09000008,18/11/2020,102,5388
Ealing,E09000009,18/11/2020,109,7046
Enfield,E09000010,18/11/2020,113,5372
Greenwich,E09000011,18/11/2020,80,3747
Hackney and City of London,E09000012,18/11/2020,74,4759
Hammersmith and Fulham,E09000013,18/11/2020,49,3427
Haringey,E09000014,18/11/2020,69,3826
Harrow,E09000015,18/11/2020,63,4367
Havering,E09000016,18/11/2020,132,5461
Hillingdon,E09000017,18/11/2020,88,5475
Hounslow,E09000018,18/11/2020,86,4863
Islington,E09000019,18/11/2020,54,3210
Kensington and Chelsea,E09000020,18/11/2020,25,2341
Kingston upon Thames,E09000021,18/11/2020,40,2847
Lambeth,E09000022,18/11/2020,71,5037
Lewisham,E09000023,18/11/2020,40,3807
Merton,E09000024,18/11/2020,62,2952
Newham,E09000025,18/11/2020,146,6133
Redbridge,E09000026,18/11/2020,155,6260
Richmond upon Thames,E09000027,18/11/2020,30,2673
Southwark,E09000028,18/11/2020,54,4417
Sutton,E09000029,18/11/2020,45,2913
Tower Hamlets,E09000030,18/11/2020,117,5792
Waltham Forest,E09000031,18/11/2020,87,4514
Wandsworth,E09000032,18/11/2020,48,4883
Westminster,E09000033,18/11/2020,42,3692
Barking and Dagenham,E09000002,19/11/2020,87,3883
Barnet,E09000003,19/11/2020,104,6297
Bexley,E09000004,19/11/2020,81,4194
Brent,E09000005,19/11/2020,94,5805
Bromley,E09000006,19/11/2020,47,4521
Camden,E09000007,19/11/2020,31,3252
Croydon,E09000008,19/11/2020,85,5473
Ealing,E09000009,19/11/2020,100,7146
Enfield,E09000010,19/11/2020,99,5471
Greenwich,E09000011,19/11/2020,86,3833
Hackney and City of London,E09000012,19/11/2020,61,4820
Hammersmith and Fulham,E09000013,19/11/2020,47,3474
Haringey,E09000014,19/11/2020,44,3870
Harrow,E09000015,19/11/2020,57,4424
Havering,E09000016,19/11/2020,146,5607
Hillingdon,E09000017,19/11/2020,76,5551
Hounslow,E09000018,19/11/2020,75,4938
Islington,E09000019,19/11/2020,37,3247
Kensington and Chelsea,E09000020,19/11/2020,28,2369
Kingston upon Thames,E09000021,19/11/2020,38,2885
Lambeth,E09000022,19/11/2020,55,5092
Lewisham,E09000023,19/11/2020,48,3855
Merton,E09000024,19/11/2020,56,3008
Newham,E09000025,19/11/2020,103,6236
Redbridge,E09000026,19/11/2020,136,6396
Richmond upon Thames,E09000027,19/11/2020,24,2697
Southwark,E09000028,19/11/2020,46,4463
Sutton,E09000029,19/11/2020,38,2951
Tower Hamlets,E09000030,19/11/2020,97,5889
Waltham Forest,E09000031,19/11/2020,66,4580
Wandsworth,E09000032,19/11/2020,40,4923
Westminster,E09000033,19/11/2020,44,3736
Barking and Dagenham,E09000002,20/11/2020,70,3953
Barnet,E09000003,20/11/2020,83,6380
Bexley,E09000004,20/11/2020,80,4274
Brent,E09000005,20/11/2020,87,5892
Bromley,E09000006,20/11/2020,51,4572
Camden,E09000007,20/11/2020,28,3280
Croydon,E09000008,20/11/2020,92,5565
Ealing,E09000009,20/11/2020,103,7249
Enfield,E09000010,20/11/2020,89,5560
Greenwich,E09000011,20/11/2020,61,3894
Hackney and City of London,E09000012,20/11/2020,50,4870
Hammersmith and Fulham,E09000013,20/11/2020,42,3516
Haringey,E09000014,20/11/2020,54,3924
Harrow,E09000015,20/11/2020,63,4487
Havering,E09000016,20/11/2020,98,5705
Hillingdon,E09000017,20/11/2020,81,5632
Hounslow,E09000018,20/11/2020,64,5002
Islington,E09000019,20/11/2020,43,3290
Kensington and Chelsea,E09000020,20/11/2020,34,2403
Kingston upon Thames,E09000021,20/11/2020,22,2907
Lambeth,E09000022,20/11/2020,65,5157
Lewisham,E09000023,20/11/2020,42,3897
Merton,E09000024,20/11/2020,33,3041
Newham,E09000025,20/11/2020,103,6339
Redbridge,E09000026,20/11/2020,136,6532
Richmond upon Thames,E09000027,20/11/2020,32,2729
Southwark,E09000028,20/11/2020,56,4519
Sutton,E09000029,20/11/2020,37,2988
Tower Hamlets,E09000030,20/11/2020,108,5997
Waltham Forest,E09000031,20/11/2020,107,4687
Wandsworth,E09000032,20/11/2020,54,4977
Westminster,E09000033,20/11/2020,38,3774
Barking and Dagenham,E09000002,21/11/2020,70,4023
Barnet,E09000003,21/11/2020,48,6428
Bexley,E09000004,21/11/2020,44,4318
Brent,E09000005,21/11/2020,66,5958
Bromley,E09000006,21/11/2020,39,4611
Camden,E09000007,21/11/2020,15,3295
Croydon,E09000008,21/11/2020,59,5624
Ealing,E09000009,21/11/2020,67,7316
Enfield,E09000010,21/11/2020,89,5649
Greenwich,E09000011,21/11/2020,37,3931
Hackney and City of London,E09000012,21/11/2020,26,4896
Hammersmith and Fulham,E09000013,21/11/2020,24,3540
Haringey,E09000014,21/11/2020,35,3959
Harrow,E09000015,21/11/2020,37,4524
Havering,E09000016,21/11/2020,75,5780
Hillingdon,E09000017,21/11/2020,51,5683
Hounslow,E09000018,21/11/2020,47,5049
Islington,E09000019,21/11/2020,28,3318
Kensington and Chelsea,E09000020,21/11/2020,15,2418
Kingston upon Thames,E09000021,21/11/2020,30,2937
Lambeth,E09000022,21/11/2020,50,5207
Lewisham,E09000023,21/11/2020,26,3923
Merton,E09000024,21/11/2020,42,3083
Newham,E09000025,21/11/2020,69,6408
Redbridge,E09000026,21/11/2020,95,6627
Richmond upon Thames,E09000027,21/11/2020,12,2741
Southwark,E09000028,21/11/2020,32,4551
Sutton,E09000029,21/11/2020,38,3026
Tower Hamlets,E09000030,21/11/2020,74,6071
Waltham Forest,E09000031,21/11/2020,78,4765
Wandsworth,E09000032,21/11/2020,28,5005
Westminster,E09000033,21/11/2020,27,3801
Barking and Dagenham,E09000002,22/11/2020,54,4077
Barnet,E09000003,22/11/2020,59,6487
Bexley,E09000004,22/11/2020,45,4363
Brent,E09000005,22/11/2020,63,6021
Bromley,E09000006,22/11/2020,34,4645
Camden,E09000007,22/11/2020,30,3325
Croydon,E09000008,22/11/2020,51,5675
Ealing,E09000009,22/11/2020,67,7383
Enfield,E09000010,22/11/2020,63,5712
Greenwich,E09000011,22/11/2020,41,3972
Hackney and City of London,E09000012,22/11/2020,59,4955
Hammersmith and Fulham,E09000013,22/11/2020,22,3562
Haringey,E09000014,22/11/2020,34,3993
Harrow,E09000015,22/11/2020,38,4562
Havering,E09000016,22/11/2020,91,5871
Hillingdon,E09000017,22/11/2020,63,5746
Hounslow,E09000018,22/11/2020,48,5097
Islington,E09000019,22/11/2020,30,3348
Kensington and Chelsea,E09000020,22/11/2020,22,2440
Kingston upon Thames,E09000021,22/11/2020,41,2978
Lambeth,E09000022,22/11/2020,34,5241
Lewisham,E09000023,22/11/2020,21,3944
Merton,E09000024,22/11/2020,20,3103
Newham,E09000025,22/11/2020,94,6502
Redbridge,E09000026,22/11/2020,107,6734
Richmond upon Thames,E09000027,22/11/2020,15,2756
Southwark,E09000028,22/11/2020,24,4575
Sutton,E09000029,22/11/2020,23,3049
Tower Hamlets,E09000030,22/11/2020,54,6125
Waltham Forest,E09000031,22/11/2020,65,4830
Wandsworth,E09000032,22/11/2020,33,5038
Westminster,E09000033,22/11/2020,34,3835
Barking and Dagenham,E09000002,23/11/2020,89,4166
Barnet,E09000003,23/11/2020,87,6574
Bexley,E09000004,23/11/2020,102,4465
Brent,E09000005,23/11/2020,70,6091
Bromley,E09000006,23/11/2020,80,4725
Camden,E09000007,23/11/2020,49,3374
Croydon,E09000008,23/11/2020,84,5759
Ealing,E09000009,23/11/2020,120,7503
Enfield,E09000010,23/11/2020,98,5810
Greenwich,E09000011,23/11/2020,95,4067
Hackney and City of London,E09000012,23/11/2020,57,5012
Hammersmith and Fulham,E09000013,23/11/2020,31,3593
Haringey,E09000014,23/11/2020,55,4048
Harrow,E09000015,23/11/2020,70,4632
Havering,E09000016,23/11/2020,113,5984
Hillingdon,E09000017,23/11/2020,86,5832
Hounslow,E09000018,23/11/2020,77,5174
Islington,E09000019,23/11/2020,49,3397
Kensington and Chelsea,E09000020,23/11/2020,27,2467
Kingston upon Thames,E09000021,23/11/2020,44,3022
Lambeth,E09000022,23/11/2020,59,5300
Lewisham,E09000023,23/11/2020,60,4004
Merton,E09000024,23/11/2020,47,3150
Newham,E09000025,23/11/2020,118,6620
Redbridge,E09000026,23/11/2020,150,6884
Richmond upon Thames,E09000027,23/11/2020,30,2786
Southwark,E09000028,23/11/2020,59,4634
Sutton,E09000029,23/11/2020,32,3081
Tower Hamlets,E09000030,23/11/2020,132,6257
Waltham Forest,E09000031,23/11/2020,98,4928
Wandsworth,E09000032,23/11/2020,71,5109
Westminster,E09000033,23/11/2020,46,3881
Barking and Dagenham,E09000002,24/11/2020,78,4244
Barnet,E09000003,24/11/2020,103,6677
Bexley,E09000004,24/11/2020,76,4541
Brent,E09000005,24/11/2020,97,6188
Bromley,E09000006,24/11/2020,82,4807
Camden,E09000007,24/11/2020,39,3413
Croydon,E09000008,24/11/2020,80,5839
Ealing,E09000009,24/11/2020,95,7598
Enfield,E09000010,24/11/2020,84,5894
Greenwich,E09000011,24/11/2020,63,4130
Hackney and City of London,E09000012,24/11/2020,53,5065
Hammersmith and Fulham,E09000013,24/11/2020,32,3625
Haringey,E09000014,24/11/2020,42,4090
Harrow,E09000015,24/11/2020,46,4678
Havering,E09000016,24/11/2020,92,6076
Hillingdon,E09000017,24/11/2020,84,5916
Hounslow,E09000018,24/11/2020,82,5256
Islington,E09000019,24/11/2020,37,3434
Kensington and Chelsea,E09000020,24/11/2020,31,2498
Kingston upon Thames,E09000021,24/11/2020,41,3063
Lambeth,E09000022,24/11/2020,59,5359
Lewisham,E09000023,24/11/2020,43,4047
Merton,E09000024,24/11/2020,49,3199
Newham,E09000025,24/11/2020,143,6763
Redbridge,E09000026,24/11/2020,128,7012
Richmond upon Thames,E09000027,24/11/2020,33,2819
Southwark,E09000028,24/11/2020,65,4699
Sutton,E09000029,24/11/2020,41,3122
Tower Hamlets,E09000030,24/11/2020,90,6347
Waltham Forest,E09000031,24/11/2020,87,5015
Wandsworth,E09000032,24/11/2020,41,5150
Westminster,E09000033,24/11/2020,30,3911
Barking and Dagenham,E09000002,25/11/2020,91,4335
Barnet,E09000003,25/11/2020,109,6786
Bexley,E09000004,25/11/2020,68,4609
Brent,E09000005,25/11/2020,96,6284
Bromley,E09000006,25/11/2020,74,4881
Camden,E09000007,25/11/2020,52,3465
Croydon,E09000008,25/11/2020,80,5919
Ealing,E09000009,25/11/2020,108,7706
Enfield,E09000010,25/11/2020,63,5957
Greenwich,E09000011,25/11/2020,69,4199
Hackney and City of London,E09000012,25/11/2020,56,5121
Hammersmith and Fulham,E09000013,25/11/2020,28,3653
Haringey,E09000014,25/11/2020,53,4143
Harrow,E09000015,25/11/2020,38,4716
Havering,E09000016,25/11/2020,126,6202
Hillingdon,E09000017,25/11/2020,70,5986
Hounslow,E09000018,25/11/2020,73,5329
Islington,E09000019,25/11/2020,29,3463
Kensington and Chelsea,E09000020,25/11/2020,24,2522
Kingston upon Thames,E09000021,25/11/2020,60,3123
Lambeth,E09000022,25/11/2020,43,5402
Lewisham,E09000023,25/11/2020,61,4108
Merton,E09000024,25/11/2020,49,3248
Newham,E09000025,25/11/2020,138,6901
Redbridge,E09000026,25/11/2020,154,7166
Richmond upon Thames,E09000027,25/11/2020,27,2846
Southwark,E09000028,25/11/2020,53,4752
Sutton,E09000029,25/11/2020,52,3174
Tower Hamlets,E09000030,25/11/2020,117,6464
Waltham Forest,E09000031,25/11/2020,90,5105
Wandsworth,E09000032,25/11/2020,49,5199
Westminster,E09000033,25/11/2020,36,3947
Barking and Dagenham,E09000002,26/11/2020,75,4410
Barnet,E09000003,26/11/2020,82,6868
Bexley,E09000004,26/11/2020,99,4708
Brent,E09000005,26/11/2020,75,6359
Bromley,E09000006,26/11/2020,71,4952
Camden,E09000007,26/11/2020,42,3507
Croydon,E09000008,26/11/2020,68,5987
Ealing,E09000009,26/11/2020,69,7775
Enfield,E09000010,26/11/2020,78,6035
Greenwich,E09000011,26/11/2020,57,4256
Hackney and City of London,E09000012,26/11/2020,84,5205
Hammersmith and Fulham,E09000013,26/11/2020,32,3685
Haringey,E09000014,26/11/2020,52,4195
Harrow,E09000015,26/11/2020,50,4766
Havering,E09000016,26/11/2020,102,6304
Hillingdon,E09000017,26/11/2020,64,6050
Hounslow,E09000018,26/11/2020,73,5402
Islington,E09000019,26/11/2020,37,3500
Kensington and Chelsea,E09000020,26/11/2020,25,2547
Kingston upon Thames,E09000021,26/11/2020,53,3176
Lambeth,E09000022,26/11/2020,42,5444
Lewisham,E09000023,26/11/2020,46,4154
Merton,E09000024,26/11/2020,54,3302
Newham,E09000025,26/11/2020,124,7025
Redbridge,E09000026,26/11/2020,135,7301
Richmond upon Thames,E09000027,26/11/2020,23,2869
Southwark,E09000028,26/11/2020,35,4787
Sutton,E09000029,26/11/2020,47,3221
Tower Hamlets,E09000030,26/11/2020,97,6561
Waltham Forest,E09000031,26/11/2020,68,5173
Wandsworth,E09000032,26/11/2020,58,5257
Westminster,E09000033,26/11/2020,46,3993
Barking and Dagenham,E09000002,27/11/2020,96,4506
Barnet,E09000003,27/11/2020,84,6952
Bexley,E09000004,27/11/2020,85,4793
Brent,E09000005,27/11/2020,74,6433
Bromley,E09000006,27/11/2020,92,5044
Camden,E09000007,27/11/2020,28,3535
Croydon,E09000008,27/11/2020,103,6090
Ealing,E09000009,27/11/2020,79,7854
Enfield,E09000010,27/11/2020,70,6105
Greenwich,E09000011,27/11/2020,57,4313
Hackney and City of London,E09000012,27/11/2020,67,5272
Hammersmith and Fulham,E09000013,27/11/2020,23,3708
Haringey,E09000014,27/11/2020,74,4269
Harrow,E09000015,27/11/2020,54,4820
Havering,E09000016,27/11/2020,118,6422
Hillingdon,E09000017,27/11/2020,67,6117
Hounslow,E09000018,27/11/2020,53,5455
Islington,E09000019,27/11/2020,40,3540
